age,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,gender_Female,gender_Male,gender_Other,addicted_label
0.8456473179367129,-0.8907574499956159,0.5660007047514923,0.3171393261372418,0.5386465575198826,1.2385624472062313,1.1619973605559086,-1.167483876592016,-1.21316079165291,1,1,1,0,0,1
1.0378690146945655,0.8302432742325396,1.3331878551309864,-0.3711071420200935,0.21391552612607964,-0.6315362138916223,0.23253739197748705,1.4912832380380923,0.43758192546767083,2,1,0,0,1,1
-0.3076828626104024,0.8264017547588162,-0.9557967574766845,-0.14459564617084386,-1.1724361848243854,0.911295181514107,-1.0267309525481163,1.1409030756449772,1.126619622122913,0,1,0,1,0,1
0.8456473179367129,-0.21080850314654545,0.4276554809125671,-0.4233790256776127,-0.7477879130017205,0.030790395247201188,0.6822760864509168,-0.4873341495936161,-0.6272945148177038,2,1,0,0,1,1
-1.2687913463996652,-0.9330141642065752,0.5974428010785207,1.2406092707534133,0.3013431115013343,-1.6756746330045902,1.2069712300032516,-0.3018387695031435,-0.8225832737627726,0,0,1,0,0,1
-0.6921262561261076,1.5678150131874633,-1.37083242899346,1.031521736123337,0.07652932053639405,-0.21076401514460524,-0.5320183886273435,-0.13695398720050111,1.1155655414279093,1,1,1,0,0,1
0.0767605309053027,-0.9906369563124284,0.4779628350358124,-1.0332176683486693,-0.8664396360109945,1.4957010131071862,-1.431495777574203,-1.3529792566824885,-0.7746822574177559,1,0,0,0,1,1
-1.6532347399153704,0.9109151831807341,0.48425125430121846,-1.1203374744445347,-0.19199826311617363,0.49831506052166424,-1.716330284074042,0.3989215552830866,0.5997084423277277,1,0,0,1,0,1
-0.49990455936825495,1.3027501695005377,-0.7168368253912683,-0.893825978595285,1.4441465489064473,0.32688934992102786,-1.2216177201532692,-1.6827488212877733,1.5393053014030587,0,0,0,1,0,1
1.230090711452418,1.1682969879202125,1.6098783028088368,0.8921300463699525,-1.3660258381553063,1.020384270078149,-0.02231453489078982,0.7905229132518622,1.0381869765628824,1,0,0,1,0,1
0.4612039244210078,0.8225602352850926,0.5031165120974351,-0.946097862252804,-0.3730982613934867,-0.8341302355105562,1.2369538096348136,1.3470090535232802,0.7470961849277797,0,1,0,1,0,1
0.0767605309053027,0.21560015843676997,-1.7104070693253672,-1.3642729315129574,-1.6532879043882855,-0.44452634778183675,-0.5470096784431245,0.06915199067780185,0.35283397347264084,2,0,0,1,0,1
1.4223124082102705,-0.9176480863116809,0.5156933506282468,0.5000909189385587,-0.7977465332161516,-1.660090477495441,1.4318405772399665,1.3676196513111105,-0.7673128702877531,2,0,0,0,1,1
0.26898222766315527,-0.8715498526269982,0.4402323194433785,-0.7805702306706601,-1.2785982527800517,0.03858247300177541,0.5173718984773259,0.8729653044031833,-1.102619984702871,0,0,0,1,0,0
1.4223124082102705,-0.529654619465601,0.6414617359363607,0.9705378718562311,-1.3035775628872672,-0.43673427002726256,1.0870409114770037,-0.7140507252597493,-0.45411391726264294,2,0,0,0,1,1
-1.6532347399153704,-0.925331125259128,-0.5784916015523432,-0.6760264633556219,1.225577585468311,-0.40556595900896497,-1.1316699812585833,-1.167483876592016,-1.047349581227852,2,0,0,0,1,0
0.26898222766315527,-1.6129631110556453,0.14467661396931125,-0.9722338040815638,0.11399828569721747,0.5840279158219828,0.15758094289858207,-0.9819884965015432,-1.2794852758229336,2,1,1,0,0,0
0.26898222766315527,-1.2096035663146716,1.3268994358655808,-1.190033319321227,-1.322312045467679,-0.7172490691919401,-1.0866961118112402,-1.5384746367729611,-0.9810250970578283,0,1,0,0,1,1
0.0767605309053027,0.580544508440508,1.402360467050449,-0.5192108123830645,0.482443109778647,0.17104779482953997,-0.17222743304859975,-1.0850414854406947,0.6918257814527601,2,0,0,0,1,1
-0.49990455936825495,0.1925510415944284,0.7483648634482574,1.5542405726985282,0.09526380311680563,0.20221610584783756,-0.4420706497326576,0.3164791641317654,0.5554921195477124,2,1,0,0,1,1
-1.6532347399153704,-1.6513783057928808,1.6979161725245162,-1.1203374744445347,0.20142587107247184,1.5190772463709088,0.5473544781088878,0.7699123154640319,-1.2721158886929307,2,0,0,1,0,1
-1.2687913463996652,-1.4016795400008495,-0.22005170342421876,0.4391070546714532,0.32007759408174585,-1.6445063219862925,0.9970931725823177,1.1615136734328075,-0.9552322421028194,0,0,0,0,1,0
-0.11546116585254985,0.45761588528135394,-0.5156074088982863,0.6656185505207026,1.3754534461116048,-0.7873777689831095,0.8022064049771648,-0.7964931164110706,0.4265278447726672,2,0,1,0,0,1
-1.2687913463996652,1.060734442655953,0.21384922588877375,0.36941120979476094,1.1506396551466642,1.082720892114744,-0.39709678028531464,-1.3323686588946582,1.4324491880180208,2,1,0,1,0,1
0.8456473179367129,-0.5834358920977311,-1.3771208482588655,1.6065124563560473,-0.8789292910646023,0.8723347927412352,1.6117360550293383,-0.36367056286663435,-0.2625098518825757,2,0,0,1,0,0
1.0378690146945655,0.05809786001410356,-1.2450640436853462,-1.0332176683486693,0.6760327631095682,1.667126723707823,1.2819276790821565,0.21342617519261392,0.4817982482476861,2,1,0,1,0,1
1.0378690146945655,-0.3683108015692115,-1.6852533922637443,0.41297111284269383,-1.509656871271796,0.2567606501298585,-1.4015131979426412,1.470672640250262,-0.045112931547499235,0,1,0,0,1,0
0.26898222766315527,1.0722590010771236,-0.7482789217182968,-0.1881555492187765,-0.8164810157965634,0.6697407711223006,-0.9967483729165543,-0.9819884965015432,1.461926736538031,0,0,1,0,0,1
0.6534256211788604,-1.397838020527126,1.4526678211736945,0.4652429965002126,-1.0537844618151113,0.5606516825582594,0.7422412457140408,1.5943362269772436,-1.7953423749231148,2,1,0,0,1,1
-1.0765696496418127,-1.2172866052621185,-1.0564114657231753,0.34327526796600155,0.8946017265477043,0.5528596048036851,-1.0417222423638972,1.5943362269772436,-1.1689444688728947,2,0,0,0,1,0
-0.3076828626104024,-0.7217305931517791,-1.289082978543186,0.9182659881987119,-1.197415494931601,0.965839725796128,0.6522935068193548,-1.2499262677433371,-0.3362037231826014,2,1,0,1,0,0
1.230090711452418,0.13108673001485138,1.0187668918607018,-1.2074572805404,-1.0225603241810919,-0.3432293369723698,0.8022064049771648,-1.2911474633189977,-0.04142823798249801,0,1,1,0,0,1
0.8456473179367129,-1.3210076310526548,-1.5783502647518477,-1.6256323498005532,1.7064293050322115,-1.3406152895578918,-0.8168528951271824,1.1202924778571468,-1.6000536159780463,1,0,0,0,1,0
-0.6921262561261076,1.1798215463413837,-1.3645440097280543,-0.7718582500610738,-0.06710171258009558,-1.2081499677301264,1.5517708957662144,-1.167483876592016,0.8060512819678005,2,1,1,0,0,1
-1.2687913463996652,0.8071941573901981,-0.5659147630215319,-0.08361178190373833,0.3013431115013343,-0.452318425536411,1.0420670420296605,-0.6728295296840888,0.7323574106677748,0,1,1,0,0,1
-0.49990455936825495,0.23864927527911084,0.7798069597752857,0.7875862790549141,1.4441465489064473,-1.6211300887225693,-1.611391255363575,0.15159438182912302,0.6623482329327497,2,0,0,1,0,1
0.6534256211788604,0.9531718973916936,-0.9495083382112788,0.5175148801577318,-1.5346361813790115,-1.496456844649379,0.39744157995107793,0.5844169353735592,0.8576369918778188,0,0,0,0,1,1
0.26898222766315527,-0.0917213994611152,0.16983029103093375,-0.6411785409172758,0.9133362091281162,1.285314913733678,-1.1916351405217072,1.1615136734328075,0.1649146016575748,1,0,0,1,0,1
0.6534256211788604,1.7291588310838528,1.175977373495844,-1.0157937071294962,1.169374137727076,-0.7562094579648125,-1.1016874016270213,1.0996818800693167,1.7198552860881222,1,1,0,0,1,1
-0.11546116585254985,1.0492098842347828,-0.8551820492301935,0.28229140369889566,-0.1295499878481346,0.6229883045948545,-0.8018616053114014,1.3882302490989407,1.2592685904629601,2,0,1,0,0,1
-1.6532347399153704,0.05425634054038008,-1.6663881344675273,1.2144733289246539,-0.9726017039666608,1.550245557389207,-0.8018616053114014,1.408840846886771,-0.10406802858752003,2,0,1,0,0,0
0.6534256211788604,0.48834804107114244,1.4652446597045057,-0.7631462694514872,-0.9163982562254257,0.9502555702869788,1.4618231568715283,0.15159438182912302,0.9239614760478421,0,0,0,0,1,1
1.0378690146945655,-1.4132040984220202,0.8678448294909652,-1.6343443304101395,-0.16701895300895803,-1.1847737344664038,-1.311565459047955,-0.6316083341084282,-1.3163322114729463,1,1,0,1,0,1
1.4223124082102705,0.13876976896229834,-0.07541806031988792,-0.8676900367665255,-1.378515493208914,0.29572103890273027,-0.8318441849429634,1.1615136734328075,-0.284618013272583,1,0,0,0,1,1
0.4612039244210078,-1.2096035663146716,-0.8866241455572218,1.6152244369656341,0.3013431115013343,1.7138791902352686,-0.9967483729165543,1.058460684493656,-1.3200169050379476,1,1,0,1,0,0
-0.3076828626104024,-1.009844553681046,0.44652073870878434,-1.1813213387116401,-1.1099879095563465,-1.083476723656937,-1.716330284074042,1.202734869008468,-1.1615750817428918,2,0,0,0,1,0
1.6145341049681232,-0.022574048934091206,0.13838819470390543,1.231897290143827,0.2576293188137071,-0.21855609289917946,0.18756352253014408,-0.8995461053502221,0.29019418286761883,0,0,1,0,0,0
0.8456473179367129,1.0031116505500997,0.45280915797418986,-1.2510171835883324,-0.9975810140738764,-0.7094569914373658,-0.8318441849429634,-1.3529792566824885,1.0308175894328795,1,0,1,0,0,1
